Time,Sensor1,Sensor2,Sensor3,Sensor4
0.76,23.82875680525708,24.84728307563753,20.947907560055743,20.869638068152543
0.762,23.439262433366967,25.581496544250665,21.475237045065686,21.53862904608244
0.764,23.602572924059295,25.30551912095145,22.32703758965672,21.317358769230534
0.766,24.0100775177674,25.437513012469214,22.641537883672886,21.706100116200766
0.768,23.46221217137651,25.318268836325647,21.319988890577715,21.701290919795152
0.77,23.238911048564596,24.852382916807404,21.330686504787337,21.237221520796645
0.772,22.306467651726813,24.067842389832432,20.711905876964547,19.74808892486483
0.774,21.84784738881181,24.230821614818154,20.830586988952795,20.00283312084514
0.776,22.227873849074225,23.964651912264227,20.38759895308888,20.180548556902576
0.778,22.688869372477853,24.390397512090086,21.08479838950008,20.769694826361786
0.78,23.100346737819834,25.19240093434107,21.41544530217271,21.152754109151527
0.782,23.643361462235937,25.550456056200506,21.228732382477542,21.627171037420325
0.784,24.042429603081104,25.982223596854592,22.31198282990289,21.568291467410344
0.786,24.256361749923485,26.093909955943072,22.081137223109554,21.228306417851336
0.788,24.074893518170473,25.700480590225315,21.797383802393313,21.516774185546193
0.79,23.220155969633183,25.046668947316316,22.09002474815953,21.208795513694827
0.792,22.21630887405967,24.357535556235376,19.606948320774045,20.789115996280703
0.794,22.082574377498585,24.454335858333177,20.285924196341124,20.369884415542856
0.796,22.38905897699584,24.263058932358582,19.70300767853259,20.51266690623633
0.798,22.2690784809472,24.303720838673016,20.245646303379914,20.820588075595893
0.8,23.053103661318282,25.08454540945927,20.66140545542739,21.176788754616364
0.802,23.352347774955298,25.416763768724447,21.153255568504758,21.949367578590852
0.804,23.84276849950844,26.35068868639621,21.418179845596487,22.871925961562837
0.806,24.22237867078664,26.181539283846135,21.660816833707397,22.078553181953428
0.808,23.487895021259824,25.774789487563346,20.910886049061173,22.526080495851275
0.81,22.918996006242974,25.277830447358276,21.137472761205764,21.104028551476258
0.812,21.802560904271413,23.94228620502798,20.06969731349842,21.078688327266185
0.8140000000000001,22.056884603868756,23.862380911168465,19.575236811037133,19.908360718051924
0.8160000000000001,22.03868335157411,23.80996566603749,19.860393410799666,20.483928991572764
0.8180000000000001,22.90872966163197,24.54921405874348,20.620986968384592,20.65508417401371
0.8200000000000001,22.826366514255824,25.746690296637308,20.752904693888937,20.971826907634185
0.8220000000000001,23.459766126149567,26.539734093882082,21.762619749590396,22.00944493132067
0.8240000000000001,23.67869597989274,26.470619421667372,21.686813564791116,22.80915284939934
0.8260000000000001,24.204884540898394,26.645957668208577,22.0417267203814,22.1696227507575
0.8280000000000001,23.373020034448516,25.52776391843869,21.75849736972302,21.555117601901667
0.8300000000000001,22.82268124594759,25.410277859279976,21.54679197686499,21.374781166103162
0.8320000000000001,22.48867368639121,24.754660933824923,20.40690251845776,20.87239219269095
0.834,22.010583669849808,24.468329743805754,20.330955801172315,20.720627666323153
0.836,21.938600566944114,24.756987720346896,20.19884921369943,20.711747614750912
0.838,22.500780761322435,25.079858532244813,20.7888145375682,20.71909909664976
0.84,23.55850333319157,25.269310622638677,20.87692030968132,21.820624454441063
0.842,23.691778554947092,26.782509628610104,22.020815871362352,21.911307031133518
0.844,24.37799889616927,26.563089635101317,22.079237278260063,22.145964285836545
0.846,24.225228844538886,26.872765635322704,22.114042318981134,21.808242605496563
0.848,24.49504540865391,26.95546419360955,21.64444250318992,21.672042517725025
0.85,23.228653252002108,25.273003103978578,21.156229100092748,21.16853313666017
0.852,22.8336551709053,24.407567685332182,20.515108760107115,20.995012291475156
0.854,22.81982916960327,24.607260575017175,20.24490106229222,20.620847880567457
0.856,23.282165264539167,25.0012243697222,20.766357860596763,20.172711889586676
0.858,22.98018029280735,25.594030649502603,20.918420889917375,21.051602501776046
0.86,23.302804914147156,25.25618745697406,21.527778206863687,21.835825320808908
0.862,24.41757392750379,26.44342107582717,21.616188789730746,22.81518320501932
0.864,23.755153217104947,26.60413678466084,21.846994447984653,23.03852131503163
0.866,23.60166982582339,26.65363767154672,22.382921438134186,22.990732596456564
0.868,24.180280389032347,27.098741746561757,22.018404836623226,22.644476606589688
0.87,23.317284012460036,25.295020386694425,21.57265405641374,22.244062869767657
0.872,22.736606736891282,25.20937901875054,20.34872615403806,21.972009928160464
0.874,22.75420210639615,25.07102836543113,20.180389198362207,20.706423533048216
0.876,22.44449714240218,25.305553806547124,19.713732122488857,20.872594192380667
0.878,22.559849833162808,25.445971897714237,20.29044959335702,21.138198178135735
0.88,22.971173899968992,26.163065492683444,21.46990572106216,22.08605211044977
0.882,24.20151819553734,26.658288398646658,21.756916614281366,22.867745823318785
0.884,24.291368404439606,27.23789447111979,22.323054161102206,22.69695641857113
0.886,24.057643287966904,26.924515511301443,22.142730071267128,22.31782008715097
0.888,24.14766893186183,26.89064229208004,21.8835293704751,22.617514157336785
0.89,22.751834405740233,25.940366682638498,20.88056831430458,22.31333639718162
0.892,22.06407685667789,25.523732981154815,20.69207572674835,21.601647113454614
0.894,21.856902744355505,25.097189156751476,19.382460056553633,21.12504610482487
0.896,21.999412668679554,25.567611383231984,20.14535543381661,20.873822248278493
0.898,22.343440220196822,25.579776612600096,20.006499466921742,20.896020715414643
0.9,22.77958491060825,25.681953542766923,21.353605855744657,21.97433892679997
0.902,23.64087183126206,27.35044648019921,21.72963273807942,22.0317378023974
0.904,23.42449204441974,27.087496921677744,21.99296526183761,23.287757161272765
0.906,24.283487904450624,27.42325502175991,22.23768983648452,22.74761954008024
0.908,23.409416143870956,27.133966235701987,21.20164695465784,21.746056753804794
0.91,23.102177711346478,26.961134523658245,21.571470233521097,21.354347620512108
0.912,22.271318277495396,25.39564974133134,20.68112816699504,21.030971645873787
0.914,21.83873114308362,26.652521140108565,19.991173297602113,20.586102994756175
0.916,21.81727043087243,26.15698889813866,20.452794438952978,20.994885608995748
0.918,22.02413628955175,26.33773292878726,20.190691832169207,20.961866156530895
0.92,22.866898315090964,26.828232708257755,20.87060641651851,21.443809324008715
0.922,23.66413885366005,27.39572255956345,21.597437242133317,23.00794517299776
0.924,23.61764815873419,27.808762003894035,22.03281700595678,22.834546103734436
0.926,23.79279092617371,27.760937905744306,21.750776783315164,23.152758571487556
0.928,23.178665021639237,27.312730960777184,22.158313338708094,22.393896130354186
0.93,23.02773868231442,26.643996413502283,21.214675929902718,21.96384097473087
0.932,21.866417244773693,26.1371258811762,20.733969877810424,21.31927169456166
0.934,22.322096572266755,25.82714131115195,20.097635496921328,20.30896544226436
0.936,21.716716942439167,25.69446250593869,19.79089281596199,21.43498799115706
0.9380000000000001,21.605221236935293,26.500797549929338,20.760430895688742,21.559004732554836
0.9400000000000001,22.633165174621237,27.046181938510497,20.800820252614443,21.631298095975822
0.9420000000000001,22.74801148872447,26.51280529328751,22.178079033169162,21.99947317118881
0.9440000000000001,23.416272208446347,27.941561663981084,22.072847396084114,22.802919690519033
0.9460000000000001,23.104979376703447,27.80468110891069,22.941420247187803,22.618600009562606
0.9480000000000001,22.968137047877175,27.298886528250378,22.28575685962878,22.264318505391778
0.9500000000000001,21.922441002309856,26.664986410349414,21.528445178577968,21.498847360818587
0.9520000000000001,21.823481769831872,26.51889569511861,21.264959154815948,21.10324274142826
0.9540000000000001,20.899863619069603,26.144601798147704,20.414007160609273,20.811726196267333
0.9560000000000001,21.459744650858113,25.53973134138357,20.69708518747771,20.66332448232009
0.9580000000000001,22.638268649893256,26.213235761838348,21.02654763029814,20.67990307483748
0.96,23.220877793789594,26.459646443413835,21.57300969479919,21.96113577391839
0.962,23.605006222962245,26.88775995142282,22.635232763344302,22.372022830660864
0.964,23.38990274346494,27.64959788260856,23.035797143465732,23.15259568977398
0.966,23.686028543147845,28.056367473138927,22.826000952700976,21.863512043319606
0.968,23.260354849732146,27.742784153609417,21.824690645391428,21.80909377124098
0.97,22.183915581449337,27.11624609692064,21.531316524081607,20.47229246466593
0.972,22.33000193802049,26.450227381360044,21.156019415315278,20.82810109013022
0.974,21.670765070298934,25.84819998623939,20.8530314218811,20.200917705993934
0.976,21.509981294484593,25.34833639008101,20.488497434250164,20.84995512245364
0.978,22.03577153802947,26.159887306395458,21.722365502708776,20.244048240043707
0.98,22.677208616876218,26.803032838264844,22.0401821942944,20.52476134019063
0.982,22.737952980146115,27.632802560499886,22.284711948722105,21.456576703727457
0.984,23.647328320684657,28.07003567713514,22.43964649275218,21.418200677312075
0.986,23.430757840908676,27.94430795017277,22.498735943743593,22.18264517377265
0.988,23.12390825606384,27.628190989529056,21.78790114327668,21.025669117077086
0.99,22.806169923242493,27.45662563528492,21.590256103221307,21.259461457022446
0.992,22.738296101438042,26.745989291386465,21.028656164382845,20.12134548666262
0.994,22.00893786995223,26.24694863284948,20.18755494884325,20.28051957652271
0.996,21.557769489298817,26.564997191615824,20.739373236266385,20.851307317519744
0.998,22.125889311546775,26.812970446279838,20.989818989905082,20.794092188793833
